Facility ID,Facility Name,Address_x,City/Town_x,State,ZIP Code_x,County/Parish_x,Telephone Number_x,Measure ID,Measure Name,Compared to National,Denominator_x,Score,Lower Estimate_x,Higher Estimate_x,Footnote,Start Date_x,End Date_x,Payment Measure Name,Address_y,City/Town_y,ZIP Code_y,County/Parish_y,Telephone Number_y,Payment Measure ID,Payment Category,Denominator_y,Payment,Lower Estimate_y,Higher Estimate_y,Payment Footnote,Value of Care Display ID,Value of Care Display Name,Value of Care Category,Value of Care Footnote,Start Date_y,End Date_y,Color
330221,WYCKOFF HEIGHTS MEDICAL CENTER,374 STOCKHOLM STREET,BROOKLYN,NY,11237,KINGS,(718) 963-7272,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,124,20.8,16.7,25.7,,07/01/2019,06/30/2022,Payment for pneumonia patients,374 STOCKHOLM STREET,BROOKLYN,11237,KINGS,(718) 963-7272,PAYM_30_PN,No Different Than the National Average Payment,113,"$21,577","$19,491","$23,711",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,NY,12866,SARATOGA,(518) 587-3222,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,218,3.5,2.2,5.5,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,211 CHURCH STREET,SARATOGA SPRINGS,12866,SARATOGA,(518) 587-3222,PAYM_90_HIP_KNEE,Less Than the National Average Payment,216,"$18,331","$17,372","$19,308",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,04/01/2019,03/31/2022,lightgrey
330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,NY,12866,SARATOGA,(518) 587-3222,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,72,12.3,9.4,15.7,,07/01/2019,06/30/2022,Payment for heart attack patients,211 CHURCH STREET,SARATOGA SPRINGS,12866,SARATOGA,(518) 587-3222,PAYM_30_AMI,No Different Than the National Average Payment,71,"$25,743","$22,798","$29,188",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,NY,12866,SARATOGA,(518) 587-3222,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,263,12.9,10.2,16.1,,07/01/2019,06/30/2022,Payment for heart failure patients,211 CHURCH STREET,SARATOGA SPRINGS,12866,SARATOGA,(518) 587-3222,PAYM_30_HF,No Different Than the National Average Payment,252,"$17,790","$16,457","$19,181",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330222,SARATOGA HOSPITAL,211 CHURCH STREET,SARATOGA SPRINGS,NY,12866,SARATOGA,(518) 587-3222,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,255,17.1,13.7,21.2,,07/01/2019,06/30/2022,Payment for pneumonia patients,211 CHURCH STREET,SARATOGA SPRINGS,12866,SARATOGA,(518) 587-3222,PAYM_30_PN,Less Than the National Average Payment,248,"$16,831","$15,601","$18,067",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330223,MASSENA HOSPITAL,1 HOSPITAL DRIVE,MASSENA,NY,13662,ST. LAWRENCE,(315) 769-4234,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,1 HOSPITAL DRIVE,MASSENA,13662,ST. LAWRENCE,(315) 769-4234,PAYM_90_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,04/01/2019,03/31/2022,lightgrey
330223,MASSENA HOSPITAL,1 HOSPITAL DRIVE,MASSENA,NY,13662,ST. LAWRENCE,(315) 769-4234,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,1 HOSPITAL DRIVE,MASSENA,13662,ST. LAWRENCE,(315) 769-4234,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330223,MASSENA HOSPITAL,1 HOSPITAL DRIVE,MASSENA,NY,13662,ST. LAWRENCE,(315) 769-4234,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,53,11.9,7.9,17.6,,07/01/2019,06/30/2022,Payment for heart failure patients,1 HOSPITAL DRIVE,MASSENA,13662,ST. LAWRENCE,(315) 769-4234,PAYM_30_HF,No Different Than the National Average Payment,51,"$17,346","$15,182","$19,798",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330223,MASSENA HOSPITAL,1 HOSPITAL DRIVE,MASSENA,NY,13662,ST. LAWRENCE,(315) 769-4234,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,82,16,11.5,21.7,,07/01/2019,06/30/2022,Payment for pneumonia patients,1 HOSPITAL DRIVE,MASSENA,13662,ST. LAWRENCE,(315) 769-4234,PAYM_30_PN,No Different Than the National Average Payment,82,"$20,561","$18,144","$22,855",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,105 MARY'S AVENUE,KINGSTON,NY,12401,ULSTER,(845) 338-2500,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,50,3.3,1.8,5.7,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,105 MARY'S AVENUE,KINGSTON,12401,ULSTER,(845) 338-2500,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,50,"$20,627","$18,636","$22,844",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,105 MARY'S AVENUE,KINGSTON,NY,12401,ULSTER,(845) 338-2500,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,39,11.3,8.6,14.8,,07/01/2019,06/30/2022,Payment for heart attack patients,105 MARY'S AVENUE,KINGSTON,12401,ULSTER,(845) 338-2500,PAYM_30_AMI,No Different Than the National Average Payment,38,"$26,693","$23,183","$30,577",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,105 MARY'S AVENUE,KINGSTON,NY,12401,ULSTER,(845) 338-2500,MORT_30_HF,Death rate for heart failure patients,Worse Than the National Rate,181,16.2,12.4,20.9,,07/01/2019,06/30/2022,Payment for heart failure patients,105 MARY'S AVENUE,KINGSTON,12401,ULSTER,(845) 338-2500,PAYM_30_HF,No Different Than the National Average Payment,172,"$20,129","$18,471","$21,913",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Worse Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330224,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,105 MARY'S AVENUE,KINGSTON,NY,12401,ULSTER,(845) 338-2500,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,166,20.3,15.8,25.1,,07/01/2019,06/30/2022,Payment for pneumonia patients,105 MARY'S AVENUE,KINGSTON,12401,ULSTER,(845) 338-2500,PAYM_30_PN,No Different Than the National Average Payment,156,"$20,800","$18,995","$22,631",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330226,UNITY HOSPITAL,1555 LONG POND ROAD,ROCHESTER,NY,14626,MONROE,(585) 723-7000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,206,3.2,2.0,5.1,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,1555 LONG POND ROAD,ROCHESTER,14626,MONROE,(585) 723-7000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,204,"$20,163","$19,118","$21,359",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330226,UNITY HOSPITAL,1555 LONG POND ROAD,ROCHESTER,NY,14626,MONROE,(585) 723-7000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,67,11.7,8.6,15.4,,07/01/2019,06/30/2022,Payment for heart attack patients,1555 LONG POND ROAD,ROCHESTER,14626,MONROE,(585) 723-7000,PAYM_30_AMI,No Different Than the National Average Payment,61,"$28,220","$24,689","$32,123",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330226,UNITY HOSPITAL,1555 LONG POND ROAD,ROCHESTER,NY,14626,MONROE,(585) 723-7000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,253,12.7,9.9,16.0,,07/01/2019,06/30/2022,Payment for heart failure patients,1555 LONG POND ROAD,ROCHESTER,14626,MONROE,(585) 723-7000,PAYM_30_HF,Less Than the National Average Payment,237,"$17,325","$15,996","$18,670",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330226,UNITY HOSPITAL,1555 LONG POND ROAD,ROCHESTER,NY,14626,MONROE,(585) 723-7000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,182,17.9,14.3,22.5,,07/01/2019,06/30/2022,Payment for pneumonia patients,1555 LONG POND ROAD,ROCHESTER,14626,MONROE,(585) 723-7000,PAYM_30_PN,No Different Than the National Average Payment,169,"$18,871","$17,330","$20,425",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",529 CENTRAL AVENUE,DUNKIRK,NY,14048,CHAUTAUQUA,(716) 366-1111,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,36,2.8,1.5,5.2,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,529 CENTRAL AVENUE,DUNKIRK,14048,CHAUTAUQUA,(716) 366-1111,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,36,"$21,716","$19,320","$24,428",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",529 CENTRAL AVENUE,DUNKIRK,NY,14048,CHAUTAUQUA,(716) 366-1111,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,529 CENTRAL AVENUE,DUNKIRK,14048,CHAUTAUQUA,(716) 366-1111,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",529 CENTRAL AVENUE,DUNKIRK,NY,14048,CHAUTAUQUA,(716) 366-1111,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,35,14.8,9.9,21.3,,07/01/2019,06/30/2022,Payment for heart failure patients,529 CENTRAL AVENUE,DUNKIRK,14048,CHAUTAUQUA,(716) 366-1111,PAYM_30_HF,No Different Than the National Average Payment,35,"$19,918","$17,391","$22,806",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330229,"BROOKS-TLC HOSPITAL SYSTEM, INC",529 CENTRAL AVENUE,DUNKIRK,NY,14048,CHAUTAUQUA,(716) 366-1111,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,65,17.3,12.3,23.6,,07/01/2019,06/30/2022,Payment for pneumonia patients,529 CENTRAL AVENUE,DUNKIRK,14048,CHAUTAUQUA,(716) 366-1111,PAYM_30_PN,No Different Than the National Average Payment,59,"$19,484","$16,886","$22,065",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,82-68 164TH STREET,JAMAICA,11432,QUEENS,(718) 883-3000,PAYM_90_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,04/01/2019,03/31/2022,lightgrey
330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,82-68 164TH STREET,JAMAICA,11432,QUEENS,(718) 883-3000,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,85,10.6,7.3,15.0,,07/01/2019,06/30/2022,Payment for heart failure patients,82-68 164TH STREET,JAMAICA,11432,QUEENS,(718) 883-3000,PAYM_30_HF,No Different Than the National Average Payment,83,"$19,171","$17,157","$21,506",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,JAMAICA,NY,11432,QUEENS,(718) 883-3000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,124,17.8,14.1,22.2,,07/01/2019,06/30/2022,Payment for pneumonia patients,82-68 164TH STREET,JAMAICA,11432,QUEENS,(718) 883-3000,PAYM_30_PN,No Different Than the National Average Payment,119,"$22,019","$19,931","$24,133",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,"1, 28",04/01/2019,03/31/2022,Payment for hip/knee replacement patients,1 BROOKDALE PLAZA,BROOKLYN,11212,KINGS,(718) 240-5966,PAYM_90_HIP_KNEE,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,"1, 28",COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,04/01/2019,03/31/2022,lightgrey
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,52,13.5,10.4,16.9,28,07/01/2019,06/30/2022,Payment for heart attack patients,1 BROOKDALE PLAZA,BROOKLYN,11212,KINGS,(718) 240-5966,PAYM_30_AMI,No Different Than the National Average Payment,50,"$25,493","$22,194","$29,220",28,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,144,9.8,7.0,13.5,28,07/01/2019,06/30/2022,Payment for heart failure patients,1 BROOKDALE PLAZA,BROOKLYN,11212,KINGS,(718) 240-5966,PAYM_30_HF,Less Than the National Average Payment,146,"$16,892","$15,374","$18,578",28,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330233,BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLAZA,BROOKLYN,NY,11212,KINGS,(718) 240-5966,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,144,20,16.1,24.5,28,07/01/2019,06/30/2022,Payment for pneumonia patients,1 BROOKDALE PLAZA,BROOKLYN,11212,KINGS,(718) 240-5966,PAYM_30_PN,No Different Than the National Average Payment,139,"$20,292","$18,438","$22,161",28,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,28,07/01/2019,06/30/2022,lightgrey
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,169,3.2,1.9,5.1,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,100 WOODS RD,VALHALLA,10595,WESTCHESTER,(914) 493-7000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,169,"$22,193","$20,869","$23,648",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,188,12.5,9.9,15.7,,07/01/2019,06/30/2022,Payment for heart attack patients,100 WOODS RD,VALHALLA,10595,WESTCHESTER,(914) 493-7000,PAYM_30_AMI,Greater Than the National Average Payment,183,"$33,627","$30,354","$37,188",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,240,12,9.2,15.5,,07/01/2019,06/30/2022,Payment for heart failure patients,100 WOODS RD,VALHALLA,10595,WESTCHESTER,(914) 493-7000,PAYM_30_HF,Greater Than the National Average Payment,236,"$21,147","$19,488","$22,756",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330234,WESTCHESTER MEDICAL CENTER,100 WOODS RD,VALHALLA,NY,10595,WESTCHESTER,(914) 493-7000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,269,19.8,16.4,23.7,,07/01/2019,06/30/2022,Payment for pneumonia patients,100 WOODS RD,VALHALLA,10595,WESTCHESTER,(914) 493-7000,PAYM_30_PN,Greater Than the National Average Payment,255,"$22,289","$20,629","$23,868",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,46,3.2,1.8,5.6,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,17 LANSING STREET,AUBURN,13021,CAYUGA,(315) 255-7011,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,45,"$21,427","$19,245","$23,928",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,27,11.8,9.1,14.7,,07/01/2019,06/30/2022,Payment for heart attack patients,17 LANSING STREET,AUBURN,13021,CAYUGA,(315) 255-7011,PAYM_30_AMI,No Different Than the National Average Payment,26,"$26,561","$22,910","$30,788",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,207,11.6,9.0,14.8,,07/01/2019,06/30/2022,Payment for heart failure patients,17 LANSING STREET,AUBURN,13021,CAYUGA,(315) 255-7011,PAYM_30_HF,Less Than the National Average Payment,196,"$16,133","$14,865","$17,523",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330235,AUBURN  COMMUNITY  HOSPITAL,17 LANSING STREET,AUBURN,NY,13021,CAYUGA,(315) 255-7011,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,225,13.4,10.6,16.7,,07/01/2019,06/30/2022,Payment for pneumonia patients,17 LANSING STREET,AUBURN,13021,CAYUGA,(315) 255-7011,PAYM_30_PN,Less Than the National Average Payment,216,"$17,170","$15,823","$18,522",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Better Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,45,2.8,1.5,5.0,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,111  CLARA BARTON STREET,DANSVILLE,14437,LIVINGSTON,(585) 335-6001,PAYM_90_HIP_KNEE,Less Than the National Average Payment,45,"$18,364","$16,650","$20,331",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,04/01/2019,03/31/2022,lightgrey
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,111  CLARA BARTON STREET,DANSVILLE,14437,LIVINGSTON,(585) 335-6001,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,35,13.6,8.8,20.9,,07/01/2019,06/30/2022,Payment for heart failure patients,111  CLARA BARTON STREET,DANSVILLE,14437,LIVINGSTON,(585) 335-6001,PAYM_30_HF,Less Than the National Average Payment,34,"$16,337","$14,160","$18,689",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330238,NICHOLAS H NOYES MEMORIAL HOSPITAL,111  CLARA BARTON STREET,DANSVILLE,NY,14437,LIVINGSTON,(585) 335-6001,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,113,19.3,14.2,26.2,,07/01/2019,06/30/2022,Payment for pneumonia patients,111  CLARA BARTON STREET,DANSVILLE,14437,LIVINGSTON,(585) 335-6001,PAYM_30_PN,Less Than the National Average Payment,110,"$15,822","$14,140","$17,524",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,82,2.8,1.5,4.8,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,207 FOOTE AVENUE,JAMESTOWN,14701,CHAUTAUQUA,(716) 487-0141,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,82,"$21,922","$20,121","$23,866",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,44,11.8,9.1,15.0,,07/01/2019,06/30/2022,Payment for heart attack patients,207 FOOTE AVENUE,JAMESTOWN,14701,CHAUTAUQUA,(716) 487-0141,PAYM_30_AMI,No Different Than the National Average Payment,43,"$26,090","$22,779","$29,846",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,165,11.3,8.4,14.8,,07/01/2019,06/30/2022,Payment for heart failure patients,207 FOOTE AVENUE,JAMESTOWN,14701,CHAUTAUQUA,(716) 487-0141,PAYM_30_HF,No Different Than the National Average Payment,159,"$18,258","$16,666","$20,035",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,175,16.2,12.3,20.7,,07/01/2019,06/30/2022,Payment for pneumonia patients,207 FOOTE AVENUE,JAMESTOWN,14701,CHAUTAUQUA,(716) 487-0141,PAYM_30_PN,No Different Than the National Average Payment,169,"$18,802","$17,134","$20,415",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,NEW YORK,(212) 939-1000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,506 LENOX AVENUE,NEW YORK,10037,NEW YORK,(212) 939-1000,PAYM_90_HIP_KNEE,Not Available,Not Available,Not Available,Not Available,Not Available,5,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Not Available,13,04/01/2019,03/31/2022,lightgrey
330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,NEW YORK,NY,10037,NEW YORK,(212) 939-1000,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,506 LENOX AVENUE,NEW YORK,10037,NEW YORK,(212) 939-1000,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
